FILE                                          	RA                	DEC                 	OBJECT                         	OBSTECH                     	
batch_19838/OB_2244145_2019-04-26T01-22.fits  	161.2779970833333 	-59.69904444444444  	CPD-59  2627                   	IMAGE,DUAL,CORONOGRAPHY     	
batch_19838/OB_2244166_2019-05-11T23-30.fits  	161.4338325       	-59.40782027777777  	HD  93403                      	IMAGE,DUAL,CORONOGRAPHY     	
batch_19838/OB_2246071_2019-08-02T01-48.fits  	252.8905075       	-41.23053305555555  	HD 151804                      	IMAGE,DUAL,CORONOGRAPHY     	
batch_19838/OB_2246071_2019-08-25T23-45.fits  	252.8905075       	-41.23053305555555  	HD 151804                      	IMAGE,DUAL,CORONOGRAPHY     	
batch_19838/OB_2248067_2019-07-05T02-21.fits  	253.74377125      	-41.15085916666666  	HD 152408                      	IMAGE,DUAL,CORONOGRAPHY     	
batch_19838/OB_2248776_2019-06-30T04-12.fits  	253.5419241666666 	-41.82503861111111  	HD 152248                      	IMAGE,DUAL,CORONOGRAPHY     	
batch_19838/OB_2248850_2019-07-09T02-05.fits  	253.5484979166666 	-41.84924861111111  	HD 152249                      	IMAGE,DUAL,CORONOGRAPHY     	
batch_19838/OB_2249871_2019-07-05T03-03.fits  	253.36924125      	-42.12140277777778  	HD 152147                      	IMAGE,DUAL,CORONOGRAPHY     	
batch_19838/OB_2249874_2019-08-02T00-57.fits  	252.4510466666666 	-42.00171583333334  	HD 151515                      	IMAGE,DUAL,CORONOGRAPHY     	
batch_19838/OB_2249877_2019-08-02T01-25.fits  	253.7307054166666 	-40.52483138888888  	HD 152405                      	IMAGE,DUAL,CORONOGRAPHY     	
batch_19838/OB_2249984_2019-05-26T05-20.fits  	253.4988629166666 	-42.36202972222222  	zet01 Sco                      	IMAGE,DUAL,CORONOGRAPHY     	
batch_19838/OB_2250005_2019-05-26T05-48.fits  	252.8987991666667 	-41.77654333333333  	HD 151805                      	IMAGE,DUAL,CORONOGRAPHY     	
batch_19838/OB_2250008_2019-05-26T06-17.fits  	253.7272129166666 	-41.06581611111111  	HD 152385                      	IMAGE,DUAL,CORONOGRAPHY     	
batch_19838/OB_2250011_2019-06-29T03-11.fits  	254.1885879166666 	-41.15448194444444  	HD 152685                      	IMAGE,DUAL,CORONOGRAPHY     	
batch_19838/OB_2250014_2019-06-29T03-44.fits  	253.2393425       	-41.56515666666667  	HD 152042                      	IMAGE,DUAL,CORONOGRAPHY     	
batch_19838/OB_2250017_2019-06-29T04-14.fits  	254.3124683333333 	-43.72092277777778  	HD 152756                      	IMAGE,DUAL,CORONOGRAPHY     	
batch_19838/OB_2250020_2019-05-31T06-07.fits  	256.6560354166667 	-42.34693638888889  	HD 154313                      	IMAGE,DUAL,CORONOGRAPHY     	
batch_19838/OB_2255488_2019-06-27T01-06.fits  	220.0802958333333 	-45.79384           	HIP71727                       	IMAGE,DUAL,CORONOGRAPHY     	
batch_19838/OB_2255491_2019-05-09T03-59.fits  	210.4404220833333 	-39.43861166666667  	HIP68532                       	IMAGE,DUAL,CORONOGRAPHY     	
